1.33387	0.58926
1.33455	0.64383
1.33524	0.60558
1.33593	0.62405
1.33661	0.65677
1.33730	0.68271
1.33799	0.62993
1.33867	0.60213
1.33936	0.61645
1.34005	0.61921
1.34073	0.64648
1.34142	0.62844
1.34211	0.65378
1.34279	0.66422
1.34348	0.64083
1.34416	0.66517
1.34485	0.68538
1.34554	0.67901
1.34622	0.65120
1.34691	0.63943
1.34760	0.65644
1.34828	0.69368
1.34897	0.69837
1.34966	0.66442
1.35034	0.63917
1.35103	0.64900
1.35172	0.65402
1.35240	0.64987
1.35309	0.65405
1.35378	0.64801
1.35446	0.61192
1.35515	0.61863
1.35584	0.62322
1.35652	0.62146
1.35721	0.63677
1.35789	0.66254
1.35858	0.62448
1.35927	0.64241
1.35995	0.63779
1.36064	0.61804
1.36133	0.60792
1.36201	0.59000
1.36270	0.61655
1.36339	0.62387
1.36407	0.64018
1.36476	0.66395
1.36545	0.64477
1.36613	0.66062
1.36682	0.64344
1.36751	0.61827
1.36819	0.63466
1.36888	0.61799
1.36957	0.62212
1.37025	0.62662
1.37094	0.61606
1.37162	0.64208
1.37231	0.65383
1.37300	0.64926
1.37368	0.64014
1.37437	0.65491
1.37506	0.65232
1.37574	0.64664
1.37643	0.64128
1.37712	0.62023
1.37780	0.63022
1.37849	0.62147
1.37918	0.62961
1.37986	0.64481
1.38055	0.65420
1.38124	0.63476
1.38192	0.66406
1.38261	0.66979
1.38329	0.63503
1.38398	0.62514
1.38467	0.63648
1.38535	0.65541
1.38604	0.66435
1.38673	0.63637
1.38741	0.62181
1.38810	0.63114
1.38879	0.62118
1.38947	0.61945
1.39016	0.62545
1.39085	0.63376
1.39153	0.62994
1.39222	0.62361
1.39291	0.63099
1.39359	0.61628
1.39428	0.62365
1.39497	0.64974
1.39565	0.64079
1.39634	0.62235
1.39702	0.62862
1.39771	0.63130
1.39840	0.62282
1.39908	0.62047
1.39977	0.62604
1.40046	0.62132
1.40114	0.60729
1.40183	0.60746
1.40252	0.61615
1.40320	0.63223
1.40389	0.63318
1.40458	0.62637
1.40526	0.61907
1.40595	0.60686
1.40664	0.61915
1.40732	0.62917
1.40801	0.63368
1.40870	0.64443
1.40938	0.63124
1.41007	0.62284
1.41075	0.62415
1.41144	0.63660
1.41213	0.63546
1.41281	0.62489
1.41350	0.61721
1.41419	0.63433
1.41487	0.64294
1.41556	0.63945
1.41625	0.62697
1.41693	0.64024
1.41762	0.63277
1.41831	0.62164
1.41899	0.62048
1.41968	0.64098
1.42037	0.64480
1.42105	0.63761
1.42174	0.63163
1.42242	0.62651
1.42311	0.62882
1.42380	0.63450
1.42448	0.63315
1.42517	0.63653
1.42586	0.63297
1.42654	0.61446
1.42723	0.61217
1.42792	0.62274
1.42860	0.62257
1.42929	0.61914
